,FileName,Label,ClassName
0,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000001.png,0,daisy
1,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000002.png,0,daisy
2,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000003.png,0,daisy
3,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000005.png,0,daisy
4,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000006.png,0,daisy
5,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000007.png,0,daisy
6,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000008.png,0,daisy
7,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000009.png,0,daisy
8,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000010.png,0,daisy
9,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000011.png,0,daisy
10,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000012.png,0,daisy
11,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000013.png,0,daisy
12,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000014.png,0,daisy
13,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000015.png,0,daisy
14,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000016.png,0,daisy
15,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000017.png,0,daisy
16,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000019.png,0,daisy
17,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000020.png,0,daisy
18,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000021.png,0,daisy
19,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000022.png,0,daisy
20,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000023.png,0,daisy
21,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000024.png,0,daisy
22,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000025.png,0,daisy
23,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000026.png,0,daisy
24,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000027.png,0,daisy
25,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000028.png,0,daisy
26,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000029.png,0,daisy
27,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000030.png,0,daisy
28,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000031.png,0,daisy
29,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000032.png,0,daisy
30,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000033.png,0,daisy
31,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000034.png,0,daisy
32,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000035.png,0,daisy
33,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000036.png,0,daisy
34,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000037.png,0,daisy
35,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000038.png,0,daisy
36,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000039.png,0,daisy
37,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000041.png,0,daisy
38,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000042.png,0,daisy
39,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000043.png,0,daisy
40,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000044.png,0,daisy
41,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000045.png,0,daisy
42,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000046.png,0,daisy
43,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000047.png,0,daisy
44,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000048.png,0,daisy
45,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000049.png,0,daisy
46,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000050.png,0,daisy
47,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000051.png,0,daisy
48,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000052.png,0,daisy
49,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000054.png,0,daisy
50,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000055.png,0,daisy
51,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000056.png,0,daisy
52,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000058.png,0,daisy
53,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000059.png,0,daisy
54,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000060.png,0,daisy
55,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000061.png,0,daisy
56,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000062.png,0,daisy
57,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000063.png,0,daisy
58,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000064.png,0,daisy
59,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000065.png,0,daisy
60,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000066.png,0,daisy
61,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000067.png,0,daisy
62,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000068.png,0,daisy
63,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000069.png,0,daisy
64,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000070.png,0,daisy
65,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000071.png,0,daisy
66,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000072.png,0,daisy
67,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000073.png,0,daisy
68,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000074.png,0,daisy
69,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000075.png,0,daisy
70,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000077.png,0,daisy
71,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000078.png,0,daisy
72,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000079.png,0,daisy
73,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000080.png,0,daisy
74,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000081.png,0,daisy
75,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000082.png,0,daisy
76,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000083.png,0,daisy
77,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000084.png,0,daisy
78,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000085.png,0,daisy
79,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000086.png,0,daisy
80,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000087.png,0,daisy
81,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000088.png,0,daisy
82,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000089.png,0,daisy
83,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000090.png,0,daisy
84,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000091.png,0,daisy
85,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000092.png,0,daisy
86,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000094.png,0,daisy
87,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000095.png,0,daisy
88,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000096.png,0,daisy
89,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000097.png,0,daisy
90,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000098.png,0,daisy
91,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000099.png,0,daisy
92,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000102.png,0,daisy
93,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000103.png,0,daisy
94,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000105.png,0,daisy
95,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000106.png,0,daisy
96,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000107.png,0,daisy
97,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000108.png,0,daisy
98,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000109.png,0,daisy
99,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000110.png,0,daisy
100,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000111.png,0,daisy
101,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000112.png,0,daisy
102,/media/second_drive/uid38717/self_supervised_learning_pytorch/dataset/flowers/daisy/daisy_000114.png,0,daisy
